full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,diameter,H
"  1883 Rimito (1942 XA)",2.413820551518929,.2629108353625122,25.48099991081948,74.78139387960117,330.2677047589779,1.779200973903887,3.048440129133971,3.75029709216856,27478,0,5.662,12.8
"  3263 Bligh (1932 CN)",2.414158172755252,.06751449178718789,7.734554358072304,78.4138453241859,10.0679644285166,2.251167510627795,2.577148834882709,3.75108395112593,31463,0,4.931,13.0
"  3700 Geowilliams (1984 UL2)",2.414847799773218,.2258407466618262,12.12052443789132,289.162753399968,153.0621785335141,1.869476769597767,2.96021882994867,3.75269136459154,15902,0,7.753,12.6
" 16886 (1998 BC26)",2.414998433874173,.1796084310897228,8.705682188667867,64.40806182759719,319.8694628200944,1.981244354081895,2.84875251366645,3.75304249982986,15539,0,6.069,13.0
"  3782 Celle (1986 TE)",2.415073751116336,.0936948086036813,5.249325475178433,271.3502256789047,334.3292839041305,2.188793878241716,2.641353623990955,3.75321807200255,17437,0,5.924,12.6
"  7559 Kirstinemeyer (1985 VF)",2.415192647071953,.2396489291690808,8.369221051020237,81.17281229666162,231.8101072367992,1.836394315464122,2.993990978679784,3.75349523617276,13863,0,7.177,13.0
"  3344 Modena (1982 JA)",2.416375522143929,.1177034581676687,9.435041897358156,77.8544170601181,206.4210764517566,2.131959766955883,2.700791277331976,3.75625306557617,23014,0,,13.0
"  4039 Souseki (1987 SH)",2.417063830057079,.0622722245896749,5.04347407285049,275.4592896725037,126.3692134689151,2.266547888384185,2.567579771729974,3.75785814069442,23047,0,6.634,12.8
"  2002 Euler (1973 QQ1)",2.417086878965684,.06867186228950592,8.501301077636885,178.6436699453404,53.191321577198,2.251101021671581,2.583072736259787,3.75791189273083,27473,0,18.838,12.4
"  4215 Kamo (1987 VE1)",2.417243447087427,.06212991522312581,5.753058939502745,246.7380864657881,279.3174599496343,2.267060316646228,2.567426577528625,3.75827702983433,15044,0,6.551,12.6
"  3665 Fitzgerald (1979 FE)",2.417578066891396,.08914467235524383,15.07073823501896,115.1821171340104,280.6840988659646,2.202063862225139,2.633092271557653,3.75905744612573,27915,0,7.694,13.0
"  5040 Rabinowitz (1972 RF)",2.417642349016098,.2263439904076261,24.35991261776834,175.6864491308573,149.7070950897475,1.870423532361327,2.964861165670868,3.75920737415231,17109,0,,12.9
"  4214 Veralynn (1987 UX4)",2.418889904837276,.1294202957506243,3.548199816418331,13.94002371352168,83.47525301452761,2.105836457965037,2.731943351709516,3.7621174981445,23517,0,8.237,12.9
"  1998 Titius (1938 DX1)",2.418912238083774,.06391927874857933,7.625248381132727,351.7603740020338,246.54964363,2.264297112469347,2.5735273636982,3.76216960086187,28985,0,14.242,12.3
"  1080 Orchis (1927 QB)",2.419144414921972,.2589923340658717,4.5870980786627,2.044924192781303,57.00153486277182,1.792604556458913,3.045684273385031,3.76271127591037,40821,0,21.797,12.20
" 18081 (2000 GB126)",2.419823167396014,.1866443516188943,24.3744056807393,58.3733674177826,234.4870177533429,1.968176841285006,2.871469493507022,3.76429497346106,12939,0,7.274,12.5
"  3056 INAG (1978 VD1)",2.420166529742964,.1161486164160934,5.634706308797928,11.37807819722443,346.2179484271696,2.139067535816781,2.701265523669148,3.76509620742539,33795,0,5.217,12.5
"  5599 (1991 SG1)",2.420644556221054,.1324772766569136,6.448042931399489,265.726826472013,196.6149250985746,2.099964157658506,2.741324954783602,3.76621177397546,11080,0,6.352,12.9
"  6535 Archipenko (3535 P-L)",2.42066920498725,.1781232870795033,12.24222375253583,338.7878772384435,272.3279326772579,1.989491649262793,2.851846760711707,3.76626929958958,24457,0,,13.0
"  2501 Lohja (1942 GD)",2.421389395180439,.1964290543236678,3.303127432019112,10.92663001288533,229.5329018558652,1.945758166135788,2.897020624225091,3.76795021820543,27446,0,10.218,12.08
"  9117 Aude (1997 FR1)",2.422009349977664,.1646233513144459,10.18732181421776,90.80679325229003,44.60187429150602,2.023290053869419,2.82072864608591,3.76939738837075,23932,0,6.526,13.0
"  3153 Lincoln (1984 SH3)",2.422278477983564,.1295440274050503,7.710067871247364,40.65232379477774,348.0841394632203,2.108486768448998,2.736070187518131,3.7700256757365,17401,0,4.999,12.9
"  9414 Masamimurakami (1995 UV4)",2.422285544878667,.1379874684391658,12.19611864293993,56.3121029169629,182.6703257909208,2.088040494704074,2.75653059505326,3.77004217408444,11083,0,12.333,12.6
"  9515 Dubner (1975 RA2)",2.422516718650215,.2254733370655457,23.72409134890665,25.37686775784932,315.1919683331745,1.876303789999076,2.968729647301355,3.77058188481164,22931,0,11.74,13.0
"  1322 Coppernicus (1934 LA)",2.422540671070442,.2343510170471123,23.35908408321752,253.1863122249481,29.40297876117992,1.854815800967089,2.990265541173794,3.77063780689322,30483,0,9.996,12.3
"  1909 Alekhin (1972 RW2)",2.422900089401647,.225673611935776,1.795552816809029,227.4509574739524,5.680082273550668,1.876115474866862,2.969684703936431,3.77147697956237,33436,0,18.681,12.8
"  7134 Ikeuchisatoru (1993 UY)",2.423106667814728,.1779510614701213,11.96994631551569,228.2257393847518,26.21747878871032,1.991912264221768,2.854301071407687,3.77195932859073,23420,0,6.213,13.0
"  4538 Vishyanand (1988 TP)",2.423922683719617,.1535852374461256,3.955683155787472,219.2576116482755,163.6779772212811,2.05164394278949,2.796201424649745,3.77386488105946,17438,0,7.156,13.0
"  2098 Zyskin (1972 QE)",2.423960777984806,.1267726937490768,6.49513763275269,337.7411283220198,354.4832016801261,2.116668740617564,2.731252815352048,3.7739538462575,21975,0,12.731,12.4
"  2359 Debehogne (1931 TV)",2.424635166113856,.1160952746111646,4.342085599465706,206.1273514492665,76.29844648471479,2.143146480671981,2.706123851555731,3.77552892538742,31405,0,6.096,12.8
" 13166 (1995 WU1)",2.424744107376722,.06133153285747558,11.70633180942385,43.85828726951259,69.49945372212305,2.276030834484176,2.573457380269268,3.77578338563466,14978,0,7.081,12.6
"  3837 Carr (1981 JU2)",2.424866459580821,.07005005079740949,4.824829509367653,233.6813940371228,41.76607321331586,2.25500444091025,2.594728478251392,3.77606917738839,20385,0,6.821,12.9
"  4383 Suruga (1989 XP)",2.425181488460005,.06325895413470449,7.156622111097175,88.50718881953992,318.2888635565591,2.271767043913179,2.578595933006831,3.77680505882499,14012,0,6.471,13.0
"  5647 (1990 TZ)",2.425221940536896,.2677509769612259,21.93063622974678,240.2024106940488,227.6840117756434,1.775866396610342,3.07457748446345,3.77689955499762,21829,0,8.610,12.1
"  2585 Irpedina (1979 OJ15)",2.425305225485723,.2368971484817871,5.983725155965304,136.5700188605749,247.1964444218963,1.850757333370178,2.999853117601269,3.77709411136882,31940,0,6.049,12.1
"  4497 Taguchi (1989 AE1)",2.425387605819267,.2703244219969937,9.762361614463511,93.13274884879417,303.0541882885731,1.769746103157501,3.081029108481034,3.77728655781538,31288,0,7.830,12.5
"  1884 Skip (1943 EB1)",2.425755998631075,.2611007840235431,21.82640202818331,353.6342734240612,110.9024802118891,1.792389205538689,3.059122791723462,3.77814719018471,27389,0,8.416,12.0
"  2642 Vesale (1961 RA)",2.425868998886512,.1839484762848693,14.49522731513429,201.1694021687752,165.7472820794245,1.979634092874637,2.872103904898387,3.7784111923575,20498,0,7.404,12.6
"  2331 Parvulesco (1936 EA)",2.426471375817724,.2206175293904523,3.71199088206467,255.2444906538516,223.3068977881928,1.891149255748166,2.961793495887282,3.77981862760632,29811,0,5.713,12.5
"  1311 Knopfia (1933 FF1)",2.426620632718941,.0442169534001336,2.832775627283894,245.1485386231798,241.8877091283287,2.319322861282204,2.533918404155676,3.7801673887931,32402,0,9.939,12.4
" 17730 (1998 AS4)",2.426927851537681,.1395842822126465,11.0984763108724,303.7986590226266,236.1138465968963,2.088166869398913,2.765688833676448,3.78088528550558,9015,0,6.895,13.0
"  3936 Elst (2321 T-3)",2.428115550168854,.1291432044494599,5.647539846425803,240.7294806298294,38.3932312022695,2.114540927246485,2.741690173091222,3.78366107978673,16455,0,4.593,13.0
" 16955 (1998 KU48)",2.42832694453674,.1021991341581381,12.82337540177945,104.4245926823717,41.34718075573598,2.180154033352208,2.676499855721271,3.78415520498443,12947,0,11.932,12.6
"  4265 Kani (1989 TX)",2.428783765714519,.2000823411807493,4.355682833462203,127.228041420279,242.8061765379124,1.942827023648562,2.914740507780477,3.78522307820039,28242,0,14.244,13.0
"  1586 Thiele (1939 CJ)",2.429990677129868,.1041925409848618,4.055250994654249,125.874925312876,29.97287652614486,2.176803773910182,2.683177580349554,3.78804485869167,28924,0,11.415,12.1
"  6135 Billowen (1990 RD9)",2.430171471564505,.1258146315645006,11.31841473625154,291.4849071650486,271.0957034000895,2.124420343231057,2.735922599897953,3.78846761967598,20944,0,10.969,13.0
"  6399 Harada (1991 GA)",2.43074311530405,.1119070943091632,8.400902315588372,38.43117738665527,191.5062620259942,2.15872571625837,2.702760514349729,3.78980442728795,23892,0,5.809,13.0
"  1190 Pelagia (1930 SL)",2.431481053577546,.1323164201984594,3.169532457424135,26.47806701540721,41.15049630367231,2.109756184787787,2.753205922367306,3.79153035255905,39815,0,17.923,12.7
"  8356 Wadhwa (1989 RO2)",2.432486975473003,.2938005207783192,23.09476273210938,354.5281149066294,45.64688981063606,1.717821035292556,3.14715291565345,3.7938834725851,10136,0,6.745,12.9
"  4433 Goldstone (1981 QP)",2.432492176721942,.1368516095791672,9.348385256977451,78.89522980038691,249.8314807607497,2.099601707048812,2.765382646395071,3.79389564096039,23138,0,8.433,13.0
"  7463 Oukawamine (1985 SB)",2.432749952500918,.1702507033058154,6.186380482258434,352.5418721379661,348.632152360668,2.018572562120447,2.846927342881388,3.79449872634082,11876,0,6.099,12.9
" 10936 (1998 FN11)",2.433379894083123,.2739427930160486,13.81161199031829,227.3692518160825,156.6075097803894,1.766773009428896,3.09998677873735,3.79597265541873,18734,0,11.140,12.6
"  1393 Sofala (1936 KD)",2.433934660574339,.1091936127301418,5.847682188055377,56.70048590683778,183.4986378010418,2.168164541837116,2.699704779311563,3.79727084880207,32883,0,11.214,12.1
"  4839 Daisetsuzan (1989 QG)",2.434362184164645,.07094239012093553,7.579072406908224,177.0406914247073,179.93910801,2.261662712399984,2.607061655929306,3.79827138561592,24283,0,8.141,12.9
"  2108 Otto Schmidt (1948 TR1)",2.435926832736894,.005193166457767034,10.79710829067418,327.9545169342596,62.72400689151779,2.423276659215551,2.448577006258239,3.80193389407908,25377,0,28.999,12.3
"  6009 Yuzuruyoshii (1990 FQ1)",2.437379777536055,.1505132352738107,22.72987223900594,213.280253309735,78.1216637778839,2.070521861628142,2.804237693443967,3.80533598130931,21857,0,10.319,12.7
"  7965 Katsuhiko (1996 BD1)",2.437911209570461,.2887455632567892,25.01597262118981,310.0399917491964,280.4410961974325,1.733975164192998,3.141847254947924,3.80658058895407,14427,0,20.684,12.5
"  4387 Tanaka (4829 T-2)",2.438813206647525,.01380561968891056,4.272122644177005,120.8595236097259,20.46253218636974,2.405143879024257,2.472482534270793,3.80869336614764,22947,0,7.137,12.7
"  3915 Fukushima (1988 PA1)",2.439256325581484,.04059099911361205,14.42597877162184,173.4876643646363,143.6396435951983,2.340244474231933,2.538268176931034,3.80973144122381,33256,0,21.993,12.2
"  3485 Barucci (1983 NU)",2.439327842189756,.1655057723740216,1.800782621901112,315.3272427648503,339.1802062891214,2.035605003594685,2.843050680784827,3.80989898884804,13031,0,15.342,12.9
"  2939 Coconino (1982 DP)",2.439854334045098,.1640211214372424,3.948673600304676,349.9681248665077,237.3395903646062,2.039666690031504,2.840041978058691,3.81113251862421,15008,0,5.607,12.5
" 14465 (1993 NB)",2.439891005917421,.2286969269526732,14.20588940505173,130.0430727049707,205.6553116481813,1.88189543076464,2.997886581070202,3.81121844294868,22816,0,11.107,12.8
"  2391 Tomita (1957 AA)",2.440448202272987,.1337258609991528,3.011166910049475,163.321342905551,282.6437587802258,2.114097165200197,2.766799239345776,3.81252406577652,32233,0,17.941,12.5
"  2371 Dimitrov (1975 VR3)",2.440914984092587,.01380161207646856,1.778760557934099,235.010859527063,283.5899802221425,2.407226422370502,2.474603545814673,3.8136179439498,23903,0,7.465,12.5
"  3558 Shishkin (1978 SQ2)",2.441137642393768,.06538193670918867,13.39752557785951,344.9260227650103,303.7365183487869,2.281531335560361,2.600743949227175,3.81413976859075,22799,0,8.765,12.6
"   557 Violetta (1905 PY)",2.442509639771102,.09975199738693054,2.489446181459644,292.8031049363142,194.9573764651466,2.198864424567103,2.686154854975102,3.81735572303536,41195,0,22.621,12.1
"  2389 Dibaj (1977 QC1)",2.442943761530151,.2347887356857784,7.837096061150594,333.8251241039483,337.6390375876086,1.869368084409027,3.016519438651275,3.81837349024584,30133,0,5.820,12.8
"  2653 Principia (1964 VP)",2.444146330526063,.07991508698416645,4.748054394671089,194.5136040186444,316.3519135805084,2.248822163920042,2.639470497132085,3.82119329889209,27328,0,9.882,12.2
"   750 Oskar (1913 RG)",2.444533741440154,.1287903285669073,3.950981849889201,69.70582773416531,72.09173689239766,2.129701437687185,2.759366045193123,3.82210185577591,38131,0,22.526,12.13
"  2794 Kulik (1978 PS3)",2.444586998352333,.2169029672089077,7.491517483191823,330.6736167373156,75.95080668112162,1.914348824809395,2.974825171895271,3.82222675962654,28265,0,7.323,13.0
"  4088 Baggesen (1986 GG)",2.44463750291745,.0571861267945377,7.399784999464452,35.51564871859798,281.9899604982706,2.304838152708931,2.58443685312597,3.82234520963308,16309,0,6.537,12.5
"   902 Probitas (1918 EJ)",2.446310264700045,.1798370686179596,6.346196187027586,353.0699729464476,28.58453560600098,2.006372997766364,2.886247531633726,3.82626908379741,36203,0,8.552,12.0
"  3227 Hasegawa (1928 DF)",2.446572094785871,.1356079823378916,3.910089690767439,154.4197492921992,331.6260944295115,2.11479738936777,2.778346800203972,3.82688339211917,32301,0,7.909,12.6
"  2026 Cottrell (1955 FF)",2.446731566454721,.1153736532330946,2.450657763632738,311.1022398930163,211.678833029475,2.164443207152108,2.729019925757334,3.82725756222455,24308,0,14.279,13.0
"  3881 Doumergua (1925 VF)",2.448103646248571,.1504754579463949,3.614114616068009,37.23279232414176,39.83231295362622,2.079724128979079,2.816483163518064,3.83047739167631,33668,0,12.168,13.0
"  2943 Heinrich (1933 QU)",2.44846327064422,.1539008148071911,12.91436233405939,313.8945747863999,44.85506759158922,2.071642778266594,2.825283763021846,3.83132146360165,30746,0,7.535,12.6
"  2850 Mozhaiskij (1978 TM7)",2.448935848420966,.04949172404081524,7.849040864301466,106.1505200074305,344.0086134535697,2.327733791217256,2.570137905624676,3.83243074187672,29182,0,7.084,12.7
"  3983 Sakiko (1984 SX)",2.449073522021165,.1134911964526771,2.607809537118507,329.1651304760331,225.7977854012929,2.171125237806411,2.727021806235919,3.83275392222063,22308,0,16.39,12.9
"  2388 Gase (1977 EA2)",2.449307892161986,.1822577371448402,2.215171648009606,324.5471696855696,253.3123599533824,2.002902578165545,2.895713206158428,3.83330411266546,31704,0,10.126,13.0
" 18429 (1994 AO1)",2.449646300790451,.1071836946795089,11.40633195594653,286.9610422632639,190.373779590204,2.187084159613739,2.712208441967163,3.83409858280828,11464,0,10.353,13.0
"  2566 Kirghizia (1979 FR2)",2.449729792553235,.07841588435248974,5.079439206277258,51.67004805893835,79.09946294848341,2.257632064445532,2.641827520660938,3.83429460195003,22342,0,7.816,12.4
"  3458 Boduognat (1985 RT3)",2.449742780239613,.1554492222399902,2.13175081701065,156.0364743290149,336.41789864,2.068932170363334,2.830553390115893,3.83432509430184,31048,0,7.396,12.6
"  2696 Magion (1980 HB)",2.449933827081562,.1137695069767424,25.35041576114944,186.2333673046191,283.31289599,2.171206063448849,2.728661590714275,3.83477364138276,24255,0,21.388,12.2
"  2081 Sazava (1976 DH)",2.450898477240679,.1627432369254381,3.903767428731819,66.34086840519643,223.8814290830055,2.052031325678904,2.849765628802454,3.83703875100068,24728,0,16.669,12.14
"  3109 Machin (1974 DC)",2.450970089929069,.08827673305781164,7.183471849228553,22.77962741721894,256.485400938933,2.23460645756772,2.667333722290417,3.8372069236138,34207,0,23.671,12.0
"  1768 Appenzella (1965 SA)",2.45113088865391,.178831990160613,3.25513583397815,12.38707608946706,19.94482778909121,2.012790273691779,2.88947150361604,3.83758454639839,27329,0,20.221,12.70
"  4005 Dyagilev (1972 TC2)",2.45136167935736,.1478664173108117,6.843274676734059,74.14555562577127,265.998721959918,2.088887610297773,2.813835748416948,3.83812656132442,24698,0,7.693,12.8
"  2072 Kosmodemyanskaya (1973 QE2)",2.451454882364275,.163448829535842,4.739027083746816,26.1932797868706,38.61876892047559,2.050767451181909,2.852142313546641,3.83834545701391,22361,0,4.843,12.61
"  3882 Johncox (1962 RN)",2.45179298336188,.1358228795427426,5.005232994286374,195.3148206973146,75.91730466567435,2.118783400318978,2.784802566404782,3.83913955270523,20231,0,5.857,12.9
"  2316 Jo-Ann (1980 RH)",2.452015395921833,.1665637617028387,1.816924856208127,148.6764555091385,147.134438422425,2.043598487823817,2.860432304019849,3.83966196154605,31021,0,12.665,12.9
"  2168 Swope (1955 RF1)",2.452577040797479,.1546501765018464,4.744056478114537,314.1193507134521,11.29890917194521,2.073285568553773,2.831868513041185,3.84098127419448,22776,0,8.205,12.6
"  3869 Norton (1981 JE)",2.452855520675016,.1265430459678432,4.358210635198411,248.8740517914513,69.24464835465551,2.142463711769759,2.763247329580273,3.84163548383173,23819,0,8.428,12.5
"  3302 Schliemann (1977 RS6)",2.453316526029559,.09776075336386261,3.38947392139795,154.3955859223464,169.7465339824977,2.213478454204895,2.693154597854223,3.84271856703292,23167,0,7.537,12.7
"  4160 Sabrina-John (1989 LE)",2.453990850026299,.09009451180764508,5.05166447897085,187.519082513519,24.93701079594246,2.232899742412752,2.675081957639847,3.8443030030597,15458,0,,12.9
"  7023 Heiankyo (1992 KE)",2.454549377798997,.1372562797017824,7.571844381767743,106.4323926021454,186.2031547107774,2.117647061857982,2.791451693740012,3.84561552149998,22709,0,5.770,13.0
"  2509 Chukotka (1977 NG)",2.454822131060058,.1947293127599873,2.852239662201053,343.5942238284611,348.634140559552,1.976796304530725,2.932847957589391,3.84625653527761,31552,0,16.784,12.8
"  1770 Schlesinger (1967 JR)",2.456974411000537,.06094439458078197,5.29315876733496,21.92099109312182,40.21261181253796,2.307235593021636,2.606713228979438,3.85131598637501,31579,0,10.614,12.0
"  2728 Yatskiv (1979 ST9)",2.457070037791745,.1658419523057942,2.607921278687651,201.29939442946,97.12482538594791,2.049584745772291,2.864555329811199,3.85154083155748,32169,0,14.697,12.6
"  4302 Markeev (1968 HP)",2.457842037532559,.1315307755332743,5.702110090889589,152.0599389464157,102.0908990346142,2.134560168197618,2.781123906867499,3.85335617789796,24197,0,7.450,12.7
"  2313 Aruna (1976 TA)",2.45785293176831,.1885875084890798,1.839178390864994,229.6372638323794,108.4004505481295,1.994332571133544,2.921373292403076,3.85338179757766,24667,0,15.056,13.0
"  8195 (1993 UC1)",2.458394348769784,.1780675276323589,12.38586622733062,261.2902433229953,80.2729148572738,2.020634145138986,2.896154552400582,3.85465510482841,22719,0,8.137,12.5
"  2279 Barto (1968 DL)",2.458583034153824,.1571631432620166,2.983857096487963,139.9421793979516,62.2210874559041,2.072184396535543,2.844981671772105,3.85509888902111,23186,0,14.408,12.97
"   650 Amalasuntha (1907 AM)",2.458605409959858,.1837643902022207,2.563023166101535,215.52891646045,178.930566148072,2.006801286050703,2.910409533869011,3.85515151759215,40023,0,18.609,12.93
"  3320 Namba (1982 VZ4)",2.458644260005518,.04784602244515432,4.065888131007866,218.1566039914628,347.7811126106241,2.341007911556644,2.576280608454391,3.85524289464083,14332,0,6.706,13.0
" 19979 (1989 VJ)",2.459081743750675,.1026726577647381,5.167644064595883,257.5610378121026,179.146336070733,2.206601285459046,2.711562202042303,3.85627192585489,15277,0,,12.9
"  3999 Aristarchus (1989 AL)",2.459551723295868,.1204973916517974,2.54190537974614,296.6148496099871,210.1293473527604,2.163182156006032,2.755921290585704,3.85737749433955,27116,0,18.275,12.6
"  3541 Graham (1984 ML)",2.459671154563797,.1432044180716764,4.005262446608982,92.26702938023713,130.262760132888,2.1074353782268,2.811906930900794,3.85765845839076,33523,0,13.948,12.9
"  3586 Vasnetsov (1978 SW6)",2.460151633914115,.1157087126946628,9.853975540821986,6.679065160341882,260.3881866715269,2.175490655320241,2.744812612507988,3.858788863003,17881,0,7.185,13.0
"  2139 Makharadze (1970 MC)",2.461733211170109,.1878400490331201,2.180398137725292,256.1617286961189,67.53530744976331,1.999321124077456,2.924145298262762,3.86251055644184,34172,0,17.240,12.80
"  1892 Lucienne (1971 SD)",2.46209805960356,.09038683541911417,13.94739510707631,315.6790353202878,92.9545872377915,2.239556807504453,2.684639311702668,3.8633692704159,16845,0,9.725,12.10
"   969 Leocadia (1921 KZ)",2.462321883657524,.2060384381893224,2.292321521680684,287.760773346806,91.46198476318216,1.954988928429337,2.96965483888571,3.86389609831015,35037,0,17.321,12.57
"  3228 Pire (1935 CL)",2.462707156303209,.1332588578224362,1.921064628129046,290.3318788441352,189.4172188917397,2.134529613503104,2.790884699103315,3.86480299337056,36982,0,16.209,12.8
"  7000 Curie (1939 VD)",2.46325003459439,.2633375381392193,9.87392205423458,60.34261204606584,305.8021048948193,1.814583834662957,3.111916234525824,3.86608099749435,28600,0,6.497,12.8
" 26853 (1992 UQ2)",2.464833070533096,.2158465838377383,24.56327511973683,44.23976987305048,322.2229036356356,1.932807272528244,2.996858868537948,3.86980846827388,10287,0,6.182,12.9
"  1478 Vihuri (1938 CF)",2.46653525011665,.09003534516752319,7.831831021262984,318.5675739818282,160.9909113269368,2.244459897504535,2.688610602728766,3.87381781447855,40491,0,9.523,12.63
"  5163 Vollmayr-Lee (1983 TD2)",2.466843166166479,.2026860174858065,7.537970044566709,183.5865492390888,238.4904218603911,1.966848549054118,2.96683778327884,3.87454323360964,31994,0,6.869,12.9
"   330 Adalberta (A910 CB)",2.468183951704503,.2533781123046389,6.756485452890313,137.1315111707901,259.2156762300556,1.842800161201012,3.093567742207994,3.87770251675683,39498,0,9.111,12.4
"  1267 Geertruida (1930 HD)",2.468444837322938,.1795275272821991,4.782447610073387,24.38631429448242,268.1817822952838,2.025291039445841,2.911598635200035,3.87831733937796,33586,0,23.572,12.1
"  3958 Komendantov (1953 TC)",2.46965777237247,.2082902019916455,4.826440487207222,11.6880369118215,28.96381931918031,1.955252256114771,2.984063288630169,3.88117625977523,23279,0,6.084,12.3
"  2973 Paola (1951 AJ)",2.470214050147883,.1519448227858262,1.555459672788177,336.4351012275087,90.7942022438143,2.094877814055105,2.845550286240661,3.88248765625208,24490,0,12.079,13.0
"  4635 Rimbaud (1988 BJ1)",2.470329056390565,.149274210143113,5.339729738807279,24.45858582570615,136.8829493054132,2.101572637704282,2.839085475076848,3.88275879602311,19326,0,,13.0
"  2861 Lambrecht (1981 VL2)",2.471475644045662,.07250740967420301,4.044610493343793,188.5414496049494,224.9312115449892,2.292275347023029,2.650675941068296,3.88546234669066,21659,0,16.576,12.7
"  4562 Poleungkuk (1979 UD2)",2.4721522801168,.1405146228824256,3.420609067010492,263.9798542044952,36.0304912401761,2.124778734768259,2.819525825465341,3.8870580880357,22657,0,15.006,12.9
" 13977 Frisch (1992 HJ7)",2.472321744214785,.1925393638455052,15.72197550498397,193.8787235485065,133.7531223399081,1.996302488362261,2.94834100006731,3.88745777705558,31555,0,9.259,12.3
"  1743 Schmidt (4109 P-L)",2.472966157484558,.1349224569246884,6.357501910244031,189.638289325709,359.4906701135385,2.139307487625135,2.806624827343981,3.88897778104604,31667,0,19.338,12.48
"  3849 Incidentia (1984 FC)",2.474560126964588,.04823724681319554,5.775262772545757,25.92610645198502,78.09960499195857,2.355194159366104,2.593926094563071,3.89273839296623,14332,0,5.798,13.0
"  6212 Franzthaler (1993 MS1)",2.47527843628159,.1342154056242044,11.34168698981093,228.7099177847472,349.7394922123721,2.14305793692321,2.80749893563997,3.89443347796368,15862,0,11.198,12.8
"  1076 Viola (1926 TE)",2.475519288416344,.1447993940216024,3.318679602495139,143.6812498646434,304.3098957082782,2.117065595564869,2.833972981267819,3.89500190215781,33048,0,22.298,12.30
"  2832 Lada (1975 EC1)",2.475572237013659,.08638628529042187,4.170210866607873,162.71161692804,346.9481260720282,2.261716747489949,2.689427726537369,3.89512686744752,41772,0,6.090,12.3
"  1928 Summa (1938 SO)",2.476165481626563,.2032687918839276,4.575679910219172,180.419049840566,157.7617900960594,1.972838315671648,2.979492647581478,3.89652709004742,29010,0,9.333,12.68
"  1358 Gaika (1935 OB)",2.477226969926872,.165475029539799,2.172331893372785,21.77281628552266,287.2099343465626,2.067307763901436,2.887146175952308,3.89903291681086,30141,0,22.183,12.5
"  5279 Arthuradel (1988 LA)",2.478682773269524,.2883904051140726,13.52653933899909,100.9961481694969,193.4330226204336,1.763854444137053,3.193511102401995,3.9024704655805,31964,0,7.589,12.6
"  2851 Harbin (1978 UQ2)",2.479300541745385,.1234427003387692,8.547065449967413,50.41200627545936,15.792468153294,2.173248987920961,2.785352095569809,3.90392949059086,30072,0,8.838,12.2
"  1012 Sarema (1924 PM)",2.479603820742377,.1345407453028643,4.032137368841056,73.18837043695589,24.80529972842396,2.145996074643868,2.813211566840887,3.90464583135328,40255,0,20.905,12.41
"  6093 Makoto (1990 QP5)",2.479802549030264,.1349793143295104,6.242469555469966,167.746499490765,192.6149678325542,2.145080501289587,2.814524596770941,3.90511524855712,14825,0,5.853,13.0
"  2159 Kukkamaki (1941 UX)",2.482684399902725,.03990923762445479,3.265624941545729,351.1110556177244,122.909020274102,2.383602358240481,2.58176644156497,3.91192459843634,32020,0,11.494,12.07
"  5676 Voltaire (1986 RH12)",2.485334998228263,.1765322153222247,14.01412668662092,207.3428809587258,149.4027789197534,2.04659330517317,2.924076691283356,3.91819102593124,41313,0,10.433,12.4
" 17152 (1999 JA118)",2.485980919569853,.05113785085514967,8.774584759048301,249.5734830555075,26.10893404301827,2.358853198076142,2.613108641063564,3.91971859121072,14691,0,8.324,12.9
" 10226 Seishika (1997 VK5)",2.486436069160713,.1260078862995781,6.110266984073718,269.4447324000743,349.541639982468,2.17312551566674,2.799746622654686,3.92079511192481,24515,0,15.511,12.9
"  1381 Danubia (1930 QJ)",2.487736714472682,.1820399185812666,4.697101938882523,351.8861106630232,29.17195729020875,2.034869325518448,2.940604103426917,3.9238719438675,32866,0,19.825,12.29
"  1257 Mora (1932 PE)",2.488200682397253,.08305101024510315,3.923603668402465,213.9399449832948,18.79419507003516,2.281553102031606,2.6948482627629,3.92496971011801,32434,0,21.392,12.1
"  1643 Brown (1951 RQ)",2.488584449654513,.20207083109705,3.51456607989988,287.92211444,90.32490449201011,1.985714121657631,2.991454777651395,3.92587779579795,30812,0,9.505,12.4
"  6488 Drebach (1991 GU9)",2.489279968914058,.09414674258789459,11.82448288272242,96.13384952940717,262.2149824714093,2.254922368451504,2.723637569376612,3.92752374017815,11734,0,9.131,12.8
"  1722 Goffin (1938 EG)",2.514147267877472,.04907765651215356,5.466301440228897,168.1181230168608,283.5008514576691,2.390758811843612,2.637535723911332,3.9865229814013,29252,0,10.290,12.30
" 26355 Grueber (1998 YL8)",2.517324177619412,.2553798872604182,12.15368952978936,94.55153965913092,278.0816301619734,1.874450212941041,3.160198142297781,3.99408150265945,9788,0,5.570,12.7
"  4006 Sandler (1972 YR)",2.517460745445835,.1828580608754137,2.385670682479453,293.8502405932097,123.5976885136821,2.057122755203636,2.977798735688034,3.99440653256551,19376,0,15.894,12.6
"  4968 Suzamur (1986 PQ)",2.524128624969574,.1120463978506139,5.414824223368289,132.2098923143689,281.4732211690078,2.24130910483011,2.806948145109037,4.01028673049914,22958,0,6.739,12.9
