full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H
"   292 Ludovica",2.529043301706681,.03443180528455806,14.89773974870043,43.53129305538798,286.4631975608045,2.441963775186101,2.616122828227261,4.02200494493651,46202,0,1643,,,9.9
"   297 Caecilia",3.164216659024118,.1423899984494441,7.550587587549153,332.0992318687076,353.9281953841045,2.713663853851969,3.614769464196268,5.62869247206476,43063,0,2343,,,9.1
"   302 Clarissa",2.405768195298209,.111648869231916,3.41327483135566,7.855424573129349,54.43403421975017,2.137166896659056,2.674369493937361,3.73154661247304,45997,0,2293,,,10.89
"   305 Gordonia",3.08985979289421,.1948727011672995,4.450223060729533,207.4872918201949,260.9137506368793,2.487730468824683,3.691989116963737,5.43145720340637,45697,0,2131,,,8.77
"   306 Unitas",2.358040766567999,.1513183285089956,7.27713117588443,141.9044672835369,167.8538908225045,2.001225979214859,2.71485555392114,3.62105537096734,46401,0,2142,,,8.96
"   309 Fraternitas",2.665152468794044,.113599116857413,3.714413221138865,356.5341600143629,310.511548847463,2.362393502048686,2.967911435539401,4.35102212043446,46111,0,2374,,,10.6
"   310 Margarita",2.762556650881199,.1134043709133784,3.17221615534299,229.2698871320391,324.8195378798979,2.449270651775447,3.075842649986951,4.59171570890778,38431,0,2380,,,10.1
"   312 Pierretta",2.783108454603309,.159227954372955,9.028413242473299,6.273410195832077,262.6173057908431,2.339959788578748,3.22625712062787,4.6430504030006,46202,0,2062,,,8.89
"   327 Columbia",2.775725315588348,.06092805817372177,7.141613924494708,354.7752161959408,306.8202624372773,2.606605762085909,2.944844869090787,4.62458676312411,45759,0,2077,,,9.9
"   332 Siri",2.773251458267895,.08781707208219178,2.845389349165138,31.56795579084099,297.2593280348087,2.52971263505514,3.01679028148065,4.61840566608889,45763,0,2335,,,9.7
"   339 Dorothea (1892 G)",3.012652454044483,.09748244473724423,9.963380161116476,173.5110825828422,164.3786949041082,2.718971727680569,3.306333180408398,5.22915785666759,45693,0,2126,,,9.24
"   347 Pariana (1892 Q)",2.610725891353272,.1667993898367983,11.68117243747267,85.51922247924914,86.17849709684533,2.175258405644415,3.04619337706213,4.21842290645618,45648,0,2021,,,8.96
"   351 Yrsa (1892 V)",2.767371891810103,.1525928321544918,9.195395737356424,99.24428202585744,31.74282949144531,2.345090777214065,3.18965300640614,4.60372624053684,45725,0,1802,,,8.98
"   359 Georgia (1893 M)",2.728149414315519,.1571502333229473,6.771033814844088,6.067938221415185,338.42855320,2.299420097315973,3.156878731315065,4.50619965666356,42393,0,1866,,,8.86
"   370 Modestia (1893 AC)",2.324479882769515,.09125888765723551,7.864560890360368,290.9200659217565,68.87086675583147,2.112350434286348,2.536609331252682,3.54402592510491,41268,0,1966,,,10.68
"   374 Burgundia (1893 AK)",2.779157185144168,.07980017941129049,8.994232656048307,219.0147566412467,25.10309962797333,2.557379943157486,3.000934427130849,4.63316607917924,41613,0,2074,,,8.67
"   376 Geometria (1893 AM)",2.288423268951569,.1720930476162758,5.432154396457679,302.0010228787825,316.7044998254584,1.894601534361693,2.682245003541445,3.46188578020338,43380,0,2051,,,9.49
"   383 Janina (1894 AU)",3.147076797291287,.1651677342276977,2.656940471548094,92.80155323838346,323.6139952575867,2.627281253242125,3.666872341340448,5.5830203878076,45287,0,2649,,,9.91
"   384 Burdigala (1894 AV)",2.651383463736757,.1487239529936025,5.59077407006245,47.83502754825768,34.89887487859453,2.257059234107957,3.045707693365557,4.31734761095402,43267,0,2042,,,9.64
"   395 Delia (1894 BK)",2.785383490970341,.08568233793532022,3.35374101624354,259.2787605402146,10.70583112215452,2.546725321417558,3.024041660523123,4.64874471949286,41528,0,2590,,,10.38
"   396 Aeolia (1894 BL)",2.740971001589822,.159955705750809,2.551012907275575,249.926165420231,21.82642808078518,2.30253705058802,3.179404952591624,4.53800388770093,33782,0,1965,,,10.1
"   397 Vienna (1894 BM)",2.634684565864795,.2472052785914809,12.86351464966547,227.9271100007428,140.1461450910535,1.983376633759514,3.285992497970077,4.27662473273544,43474,0,1955,,,9.31
"   398 Admete (1894 BN)",2.739277297744727,.2232790688270423,9.526153311173449,279.9615222231631,159.1236602313585,2.127654013445227,3.350900582044226,4.53379834493919,45013,0,1759,,,10.3
"   399 Persephone (1895 BP)",3.052238586131212,.07397108889722573,13.110559956966,346.3864574322793,194.2294085431848,2.826461174340958,3.278015997921467,5.33256207677277,44953,0,1971,,,9.0
"   400 Ducrosa (1895 BU)",3.127146437746783,.1169257919057818,10.52477893429337,327.0552821758515,237.8460170027489,2.761502364107896,3.492790511385671,5.5300687499732,44669,0,1630,,,10.5
"   406 Erna (1895 CB)",2.916666514369241,.1807700746819761,4.189526058505717,315.7264662790444,37.2179384400234,2.389420490744294,3.443912537994188,4.98125030924178,42039,0,2624,,,10.36
"   408 Fama (1895 CD)",3.164660602863203,.14437786720761,9.08596479929467,297.1393696367724,108.6529218955196,2.707753654585864,3.621567551140542,5.62987708326212,40473,0,1716,,,9.3
"   413 Edburga (1896 CL)",2.585440805927977,.3422115684547871,18.71165401789798,103.785262935442,252.735052286211,1.700673052584355,3.470208559271599,4.15728789501737,36932,0,1965,,,10.18
"   418 Alemannia (1896 CV)",2.59296218523172,.1195654323149708,6.817986187625023,248.8279228592319,126.6449971233073,2.282933540578118,2.902990829885322,4.1754422088367,40940,0,2349,,,9.77
"   427 Galene (1897 DJ)",2.969935016840836,.1210169644503532,5.125335105709881,297.4173076920883,12.11989882327759,2.610522496487949,3.329347537193722,5.11833400010197,41274,0,2177,,,10.1
"   430 Hybris (1897 DM)",2.844481284400151,.2549366356408178,14.59584141158217,249.4313135465663,178.9907550019916,2.119318795611905,3.569643773188398,4.79747613695196,30073,0,1563,,,11.1
"   432 Pythia (1897 DO)",2.369310545270122,.145920134628268,12.1211996142261,88.74868019504034,174.076140794081,2.02358043152813,2.715040659012113,3.64704551508956,42921,0,2003,,,8.84
"   435 Ella (1898 DS)",2.449704780762445,.1555601143354179,1.816585303511163,23.19143823598215,333.6293682160936,2.068628424979019,2.830781136545871,3.83423587976163,43632,0,2753,,,10.23
"   450 Brigitta (1899 EV)",3.020160931169122,.09690909933411931,10.13648396041251,14.42724978793453,357.9152815633737,2.727479855485427,3.312842006852817,5.24871909043292,43001,0,2059,,,10.1
"   456 Abnoba (1900 FH)",2.788780531765817,.1789154270436815,14.439386123101,229.2082697442009,6.731356219965976,2.289824671993831,3.287736391537803,4.65725169321183,42961,0,2233,,,9.1
"   458 Hercynia (1900 FK)",2.995553757777605,.2409744939280451,12.64492809203839,134.176217429917,276.955352403286,2.273701706962893,3.717405808592317,5.18470294724571,42656,0,1828,,,9.63
"   461 Saskia (1900 FP)",3.122732198317069,.1406944454269716,1.463360408514741,157.0266340441513,305.1673551028931,2.683381123457901,3.562083273176237,5.51836362291719,42890,0,2258,,,10.48
"   462 Eriphyla (1900 FQ)",2.873394454972729,.08776373594140301,3.192334624959008,105.2750899670582,251.39743025,2.62121462277101,3.125574287174447,4.87080873568719,42860,0,2094,,,9.23
"   467 Laura (1901 FY)",2.944956374263404,.1082152506483417,6.434547676297117,322.4684527822486,91.49186509908874,2.626267182074058,3.26364556645275,5.05389832816426,42811,0,1959,,,10.8
"   474 Prudentia (1901 GD)",2.453068584205928,.2099130062602283,8.794953537469848,161.8163040681981,156.0470244004335,1.938137583132739,2.967999585279116,3.84213604135838,42627,0,2395,,,10.9
"   482 Petrina (1902 HT)",2.998379039145011,.097321231965457,14.47353612800464,179.4010889823851,87.07394390891506,2.706573097156015,3.290184981134007,5.19203966985749,42242,0,2082,,,8.84
"   484 Pittsburghia (1902 HX)",2.667677075774419,.05782181082178555,12.51151114355028,127.2629768326543,191.5101638440302,2.513427156565377,2.821926994983462,4.35720594399045,42307,0,2031,,,9.86
"   493 Griseldis (1902 JS)",3.116776729307009,.1754984521613973,15.17600906226953,357.3560244889937,47.05825142617037,2.569787237580966,3.663766221033051,5.50258476297317,42056,0,1489,,,10.8
"   495 Eulalia (1902 KG)",2.487874293571112,.1292407210165348,2.279500730269785,186.479089510317,207.0585080921995,2.166339626071479,2.809408961070744,3.9241974507177,42156,0,2077,,,10.78
"   497 Iva (1902 KJ)",2.851776094038466,.3002090652459278,4.820089013536406,6.3260173009741,3.600956917233051,1.995647058556495,3.707905129520437,4.815943003006,42000,0,2081,,,10.02
"   500 Selinur (1903 LA)",2.612885015976156,.1453737337609282,9.770638053923346,289.9164779403545,74.47558575595292,2.23304016531572,2.992729866636592,4.22365707352344,42074,0,1803,,,9.3
"   504 Cora (1902 LK)",2.724058387622182,.2160363416347141,12.88486047635726,104.5424225872826,247.9804852315521,2.135562779160928,3.312553996083436,4.49606747503147,41728,0,2128,,,10.0
"   507 Laodica (1903 LO)",3.153055512475867,.1000824013457904,9.498243043291183,293.442759929027,100.6759376251802,2.837490145210701,3.468620879741034,5.59893760517851,40434,0,1736,,,9.2
"   513 Centesima (1903 LY)",3.012926713949129,.08367404231895569,9.733439703970038,184.4461064467804,226.2062901683708,2.760822956582238,3.265030471316021,5.22987193553811,41703,0,2246,,,9.75
"   515 Athalia (1903 ME)",3.121342638332002,.1748365172594728,2.038107579365541,121.0973357570841,300.229076842023,2.575617962272541,3.667067314391464,5.51468067301225,41562,0,2220,,,11.23
"   519 Sylvania (1903 MP)",2.792037229064206,.1844054357898998,11.02103476352981,44.73527711006816,302.3818478940675,2.277170387096997,3.306904071031416,4.66541208052036,41797,0,2259,,,9.14
"   523 Ada (1904 ND)",2.970253704788804,.1764713230233381,4.308102920494483,260.6173711515846,189.8933725563169,2.446089103789753,3.494418305787856,5.11915785404509,41892,0,1982,,,9.8
"   526 Jena (1904 NQ)",3.122745751022312,.1341785404786798,2.17334809174393,137.7706246740827,357.402271185368,2.70374028386414,3.541751218180485,5.51839954762928,42494,0,2568,,,10.17
"   529 Preziosa (1904 NT)",3.015798386771043,.09654474536264762,11.02546107949884,65.2035745285654,333.4515249718593,2.724638899455149,3.306957874086937,5.23735073964679,42069,0,1867,,,10.06
"   533 Sara (1904 NZ)",2.979272158713754,.04567245285229257,6.556681515080104,180.3285401399465,33.08006346725369,2.843201491510752,3.115342825916755,5.14249016152933,42239,0,2187,,,9.6
"   534 Nassovia (1904 OA)",2.88292053347123,.05841118410895345,3.275185091314484,94.09437510207138,339.2334554075226,2.71452573141916,3.0513153355233,4.89505086956116,41439,0,2384,,,9.77
"   537 Pauly (1904 OG)",3.07538275410898,.2284486040262814,9.871589649300329,120.1844498963303,187.3273772847197,2.372815857086283,3.777949651131677,5.39332962831739,42331,0,2133,,,8.8
"   542 Susanna (1904 OQ)",2.905559989890278,.1409445275950344,12.074767375,152.9622328829183,216.8261216317256,2.49603720971616,3.315082770064397,4.95282487393118,41350,0,2179,,,9.36
"   543 Charlotte (1904 OT)",3.058246488958669,.1543906242164778,8.478156656640859,294.9636860813041,109.4465520909233,2.586081904520488,3.530411073396849,5.34831442085202,41470,0,1965,,,9.5
"   550 Senta (1904 PL)",2.587705684365425,.2231399090397734,10.11084178162607,270.6947001618543,45.27471194770177,2.01028527333442,3.165126095396431,4.16275184538213,42769,0,1878,,,9.37
"   555 Norma (1905 PT)",3.186645793430297,.1494239028177482,2.646230020608544,130.4300989736643,356.5455214397144,2.710484742078182,3.662806844782411,5.68864577368861,41334,0,2192,,,10.8
"   556 Phyllis (1905 PW)",2.465413684829388,.1027434671524685,5.240050847298471,286.0946655890619,177.7693354457007,2.212108534884873,2.718718834773902,3.87117590272196,40380,0,1713,,,9.56
"   560 Delila (1905 QF)",2.750795939657124,.1613517907151877,8.468638276608273,105.3373774686123,3.802069061847225,2.30695008890138,3.194641790412868,4.56242527191044,41227,0,2011,,,11.0
"   561 Ingwelde (1905 QG)",3.177057687523536,.1161924517048415,1.543978807018903,159.5012484229818,316.1924121553105,2.807907565602462,3.546207809444609,5.66299076225597,41274,0,2190,,,11.21
"   562 Salome (1905 QH)",3.019492459438674,.1008354472835803,11.10445332745282,70.59902712761571,263.6832278833591,2.715020586721777,3.32396433215557,5.24697658750373,41206,0,1957,,,9.95
"   573 Recha (1905 RC)",3.013283202297997,.1134623580947205,9.830661936173192,342.9555552769698,28.88632542064156,2.671388984558056,3.355177420037939,5.23080015769656,41097,0,2122,,,9.4
"   577 Rhea (1905 RH)",3.109903162158406,.1552836370950952,5.297563690421866,328.5652642981183,330.6837386630166,2.626986088124911,3.592820236191901,5.48439215794172,41036,0,2220,,,9.4
"   580 Selene (1905 SE)",3.237590383245079,.08325256488135682,3.663106730147087,98.98833437202424,336.7062887276427,2.968052679804711,3.507128086685448,5.82560526827727,40949,0,2186,,,10.2
"   582 Olympia (1906 SO)",2.609610933252359,.2225495979708107,30.03446053471701,155.711371144786,310.4319082361072,2.028843069196814,3.190378797307904,4.21572086335313,40849,0,2094,,,9.11
"   585 Bilkis (1906 TA)",2.430826361150053,.1285900032165709,7.567593698981375,180.2933435057588,328.8784113371335,2.118246391550842,2.743406330749264,3.78999911353936,40798,0,2359,,,10.40
"   590 Tomyris (1906 TO)",2.999149880771073,.08034728517566618,11.17234458297003,106.1514870479226,339.516520540877,2.758176330016194,3.240123431525951,5.19404200051775,40785,0,1686,,,9.90
"   592 Bathseba (1906 TS)",3.022920399111531,.1325257604987922,10.17360203331601,167.8457956321021,257.4793850694853,2.622305574291963,3.4235352239311,5.25591422685003,40651,0,2109,,,9.5
"   597 Bandusia (1906 UB)",2.671125659408118,.1450310794286939,12.80431852984434,36.53845718276163,307.5284765238498,2.283729421734477,3.058521897081759,4.36565770398545,37012,0,1700,,,9.2
"   606 Brangane (1906 VB)",2.587208446288082,.219984960354339,8.598969517097114,318.4811583022829,58.34367635070183,2.018061498802987,3.156355393773176,4.1615520687038,40468,0,2023,,,10.3
"   612 Veronika (1906 VN)",3.153851353722133,.2584501811424713,20.95024095718283,202.907180140738,122.3079688629251,2.338737900056219,3.968964807388046,5.60105752343907,40563,0,1885,,,10.7
"   615 Roswitha (1906 VR)",2.632549834715788,.1092313459607148,2.761661821155443,13.46924715936738,247.3406146590426,2.344992872961125,2.920106796470451,4.2714281365466,42101,0,2361,,,10.3
"   623 Chimaera (1907 XJ)",2.461418869577213,.1132116158950609,14.12430718074931,308.3302129933041,124.2592089921846,2.182757661957782,2.740080077196644,3.86177076732361,39583,0,1745,,,10.97
"   627 Charis (1907 XS)",2.899795412487903,.05788555042733706,6.473221879267265,142.4794743872829,176.798777903502,2.731939158909374,3.067651666066431,4.93809271732949,40415,0,2321,,,9.95
"   628 Christine (1907 XT)",2.581887311208504,.04364151992969997,11.52624280032136,112.111334049945,207.4925737988975,2.469209824660159,2.69456479775685,4.14872001947924,40534,0,2138,,,9.25
"   629 Bernardina (1907 XU)",3.137573226312818,.1534935584582713,9.254124402491147,86.55538715789153,35.58012215518187,2.655975946882664,3.619170505742971,5.5577500065801,40562,0,1849,,,10.0
"   633 Zelima (1907 ZM)",3.017909214962974,.08323513457119322,10.90256304302888,147.2922945382685,189.821323740922,2.766713135331887,3.269105294594062,5.24285031905565,40318,0,1970,,,9.73
"   642 Clara (1907 ZY)",3.19181412290469,.1218080029023969,8.168991208523641,5.903297783540435,118.355562188548,2.803025618958004,3.580602626851376,5.70249076088737,40375,0,1927,,,9.98
"   651 Antikleia (1907 AN)",3.023180332384279,.1008548248101872,10.75935404579923,38.01878628264702,354.7092570857113,2.718278009592059,3.328082655176499,5.25659215556177,41173,0,1796,,,10.01
"   653 Berenike (1907 BK)",3.015474903827251,.03976297916817997,11.28968543535252,132.8495869340296,56.43140185406239,2.895570638044199,3.135379169610304,5.23650810297856,45720,0,2043,,,9.3
"   657 Gunlod (1908 BV)",2.611063027330847,.1123527002001993,10.23026310754792,297.5829960139782,245.4208888662939,2.31770304581732,2.904423008844375,4.21924005163071,40234,0,2020,,,10.93
"   660 Crescentia (1908 CC)",2.534034579641181,.1084292405712007,15.19926897311757,156.9623359185994,105.6627558518655,2.259271134589526,2.808798024692836,4.03391746111964,39701,0,2194,,,9.14
"   661 Cloelia (1908 CL)",3.015449466699641,.03385699125381587,9.231981259087732,335.8127983198204,181.928216397719,2.913355420479267,3.117543512920014,5.23644184404015,36548,0,2088,,,9.6
