full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H
" 23190 Klages-Mundt (2000 QP29)",2.520620475933512,.1387408286888483,4.106036868523687,141.9226059363283,270.3405773477334,2.170907502292418,2.870333449574607,4.00192911714411,20974,0,1131,,,14.8
" 23324 Kwak (2001 BW25)",2.590576175358098,.1869414497100683,3.613097499661697,152.7434113853949,63.65733633905911,2.106290109552291,3.074862241163905,4.16968025393743,9113,0,757,,,15.2
" 23349 (6741 P-L)",2.682418657979951,.05019453658211106,3.127210220511088,68.32806957071421,75.34182651790442,2.547775896523439,2.817061419436463,4.39337267044011,20944,0,908,,,14.8
" 23373 (2133 T-2)",2.714841595213193,.1014336425662059,1.925833656315425,195.8151404976296,162.3864456613042,2.43946532322047,2.990217867205916,4.47326826739863,15567,0,746,,,15.0
" 23420 (1981 DO)",2.53220120009332,.127159424623269,12.99764883940736,217.2969960814824,53.69163814345718,2.210207952459102,2.854194447727538,4.02954043092788,13197,0,713,,,14.7
" 23428 (1981 EL18)",2.53076417162416,.149320935033547,3.354608386586197,210.035672851528,25.96053848432051,2.15286809916784,2.90866024408048,4.02611076110138,13195,0,874,,,15.1
" 23532 (1993 JG1)",2.561857683929946,.1961299551709235,3.434173652262912,241.5188868717283,344.4331288424501,2.05940065122648,3.064314716633413,4.10053669384491,9643,0,1011,,,14.9
" 23555 (1994 PP15)",2.614967575630077,.01072842471109194,2.114558455930899,193.1093191141836,192.2395166652724,2.586913092872983,2.643022058387171,4.22870768053981,10045,0,940,,,15.0
" 23557 (1994 PU26)",2.589715657125767,.1813353721894899,2.874876258790489,121.01982082428,188.3722018302362,2.120108604575917,3.059322709675618,4.16760284664099,9139,0,742,,,15.3
" 23651 (1997 CN12)",2.558158610857526,.1395757206067937,7.780886483002613,144.42028175816,180.4836104430579,2.201101779320613,2.91521544239444,4.09165873686595,7694,0,714,,,15.1
" 23678 (1997 GW32)",2.622068333694131,.1100320972403589,1.767634245628619,336.0204915123405,336.3767577910778,2.333556655830233,2.91058001155803,4.2459434994228,20996,0,727,,,15.0
" 23697 (1997 MK9)",2.802288933175169,.08040286967358715,9.459367061591431,179.8264887127082,318.7770930196904,2.57697686129335,3.027601005056987,4.69113109702808,7400,0,513,,,15.0
" 23718 Horgos (1998 GO10)",2.565400216182755,.1910086231131493,1.438167118753164,324.6639813582896,318.6912783097971,2.075386653155511,3.055413779209998,4.10904495573389,8135,0,1145,,,14.8
" 23764 (1998 MR15)",2.580309900727046,.195397110391116,14.26651460963515,176.6058394433894,184.7431202780427,2.076124802211394,3.084494999242699,4.14491859401091,9135,0,917,,,14.6
" 23775 Okudaira (1998 PE)",2.648355304291567,.1870307306301983,15.48790789483338,174.2025145083552,120.1451939659432,2.153031476761554,3.14367913182158,4.3099534239841,7663,0,653,,,14.6
" 23779 Cambier (1998 QL10)",2.597069280115691,.1891529431741709,3.793441219535916,163.0433227762498,107.0746002593847,2.105825982154583,3.0883125780768,4.18536660709416,8575,0,865,,,14.9
" 23890 Quindou (1998 SO35)",2.708191702565875,.03481459617128146,2.323528017036505,205.7517851322586,73.28464846688685,2.613907102086629,2.802476303045121,4.45684270659908,24904,0,934,,,14.6
" 23904 Amytang (1998 SE70)",2.568730551814612,.1348510538032835,8.627972320801948,69.06467408307473,237.0252152560596,2.222334529965722,2.915126573663502,4.11704893440963,13999,0,712,,,14.9
" 24057 (1999 TG76)",2.56963929620898,.05405524513590809,.9081932264553586,244.537717167102,25.60932905295213,2.430736814141541,2.708541778276418,4.11923387125359,11499,0,952,,,15.0
" 24150 (1999 VN174)",2.601362307995254,.01700543759886816,15.12930558434482,192.5188137716099,46.27737480731354,2.557125003594593,2.645599612395915,4.19574868602922,7685,0,833,,,14.8
" 24153 Davidalex (1999 VE188)",2.518422112896394,.08528274250530693,3.359201924886651,141.5810703849938,50.70637459207617,2.30364416832258,2.733200057470208,3.99669482585177,9308,0,1017,,,15.0
" 24240 Tinagal (1999 XV99)",2.532429200325454,.1298020606185925,3.681501960095668,76.96999468236109,246.4135996998084,2.203714671752516,2.861143728898392,4.03008467490469,8777,0,816,,,14.7
" 24399 (2000 AB188)",2.541383864982836,.09381949001303172,13.30322827270133,196.9984046037697,309.5063076104954,2.302952526842799,2.779815203122873,4.0514791169577,7331,0,1090,,,14.4
