full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H
"  1915 Quetzalcoatl (1953 EA)",2.543899198749512,.5705057510500789,20.40170957509898,162.9428194266083,347.8737918473225,1.092590075771227,3.995208321727795,4.05749553002885,18842,0,51,0,1,18.97
"  2608 Seneca (1978 DA)",2.515201234371298,.5715433303297371,14.68173729312127,167.3664966575312,37.34651156903408,1.077654744429261,3.952747724313335,3.98903005528358,14217,1,65,,,17.52
"  3551 Verenia (1983 RD)",2.092032577947748,.4876852936726672,9.51492961950062,173.8391015288315,193.2396081933592,1.071779055798514,3.112286100096983,3.02594386554248,12636,0,415,,,16.75
"  4688 (1980 WF)",2.235527450927469,.5150294408275349,6.376275883538113,241.3156966619497,213.5890962270278,1.08416499792169,3.386889903933248,3.34255231274448,11110,0,212,,,19.4
"  6489 Golevka (1991 JX)",2.502473955538411,.6052965473609275,2.276480760200308,211.0620214977193,66.65547373940903,.9877351103903675,4.017212800686454,3.95879079395255,8968,0,1017,20,20,19.2
"  7839 (1994 ND)",2.165122768313339,.5184680716795339,27.11613726568818,102.5381873116518,228.302454326158,1.042575741676468,3.28766979495021,3.18589892119639,8602,0,179,,,17.8
"  9856 (1991 EE)",2.242726431555881,.6259531600433489,9.826398946351864,168.1634421954494,116.1431086788477,.8388847346107339,3.646568128501028,3.35871113773091,9912,0,473,3,1,17.4
" 14827 Hypnos (1986 JK)",2.840299731004103,.6660020546522312,1.980797804286116,57.97218323031505,238.0952621388542,.948654274327191,4.731945187681015,4.78690117117808,7058,0,183,0,10,18.3
" 19356 (1997 GH3)",2.501353410723585,.5630921763966859,3.004833105566525,186.6991787173805,333.8867544034282,1.092860874741968,3.909845946705202,3.95613212140111,8400,0,630,,,16.8
" 52760 (1998 ML14)",2.408382884522716,.6233831967411549,2.427496880282048,338.7209360520719,20.31774108033281,.9070374629922616,3.909728306053171,3.7376316658613,7202,0,627,11,7,17.5
" 67279 (2000 FD45)",2.212705293321166,.2040807900375362,1.820027950727808,120.5710405314714,150.9392563417981,1.761134648939944,2.664275937702387,3.29149776438038,9458,0,514,,,16.9
"145779 (1998 CC)",2.180475507092289,.1511768094521067,4.004891536710291,71.24175546061177,185.2731347087811,1.850838176841612,2.510112837342966,3.21984541201389,6938,0,357,,,16.6
"161999 (1989 RC)",2.315887866246883,.512221161792799,7.37044508618848,140.1575655206528,181.3527458108334,1.129641092816058,3.502134639677707,3.52439432473205,10377,0,115,,,18.7
"162058 (1997 AE12)",2.366508633259537,.5541246132089509,4.852500344696193,304.8109679788534,60.84972151540944,1.055167952198953,3.677849314320121,3.64057801406796,8218,0,762,,,17.9
"168318 (1989 DA)",2.162595438023286,.5426420076184004,6.491569772885843,349.1800227336209,139.808571821349,.989080307867936,3.336110568178635,3.18032223834082,6990,0,58,,,18.9
"168729 (2000 OA44)",2.223148180432201,.2456246035089785,6.019084085448243,291.5467245551653,22.62747632517871,1.677088290071835,2.769208070792568,3.31482662575467,7275,0,293,,,16.5
"169352 (2001 UY16)",2.083217181281502,.5187456066010905,32.29576848770159,32.25603658666154,48.39513077489341,1.002557420895815,3.163876941667188,3.00683796680334,5641,0,211,,,19.3
"208189 (2000 QC188)",2.226877745379191,.2483194601730221,4.51549689853596,109.5322093649334,197.3576583457803,1.673900665775314,2.779854824983068,3.32317157876917,5809,0,184,,,17.4
"235008 (2003 DQ9)",2.30371446909508,.2153985202656356,7.416400800188308,161.8707597887467,60.9034752009465,1.807497781337466,2.799931156852695,3.49664206030548,6147,0,289,,,16.9
"239849 (1999 VO11)",2.250910741127873,.6365839151118682,15.79446501662408,68.00109457851327,71.79412992385397,.818017168973335,3.683804313282412,3.37711315582684,6209,0,178,,,18.6
"241540 (2010 EC88)",2.363217675762777,.2482128459633529,23.65392288945941,40.25078226531043,126.3907875979765,1.776636690830798,2.949798660694756,3.63298656411376,6564,0,195,,,16.6
"242187 (2003 KR18)",2.345775397300101,.4800836017219708,5.584471001173965,244.0985987696655,86.72418829720934,1.219607095733481,3.471943698866721,3.59283971584312,11554,0,543,,,17.9
"243147 (2007 TX18)",2.137887639812955,.4149476202208559,7.35374030452864,284.1354272038913,16.00746934384258,1.250776251372987,3.024999028252923,3.1259751184807,9751,0,630,,,17.2
"243566 (1995 SA)",2.457858487984556,.6415416059128317,19.94989499694179,170.3675101403588,52.77761248156313,.8810400064964595,4.034676969472652,3.85339486400305,9823,0,477,,,17.3
"246138 (2007 OG3)",2.164187915851005,.4816852420234058,1.692973488846444,78.32769075852474,272.0553868280519,1.121730535820183,3.206645295881827,3.18383574216403,15447,0,191,,,17.9
"248861 (2006 UO7)",2.566462367505457,.3144685032841006,12.93784575484296,205.1617306450819,137.1812370484695,1.759390788061046,3.373533946949867,4.11159711848797,15483,0,261,,,17.2
"249115 (2007 VD329)",2.168326050288715,.2258559958621701,3.723143337187736,140.8256152123061,185.5913106433453,1.678596610846871,2.658055489730558,3.19297180395803,6924,0,184,,,17.1
"250620 (2005 GE59)",2.110276551005828,.60136338450287,16.08695341715383,194.8783744426866,242.8794569675822,.8412335020559198,3.379319599955736,3.06561252669787,4507,0,604,,,18.0
"250706 (2005 RR6)",2.971623898384103,.6965793846138946,6.949381686761127,28.08176354273829,58.95454980613492,.9016519519437622,5.041595844824444,5.12270050403365,3882,0,371,,,18.5
"252039 (2000 QA120)",2.209742063664775,.2391783019680949,3.936123664729045,309.0778685987292,25.1698504927896,1.68121970908996,2.73826441823959,3.2848880742031,6259,0,204,,,17.1
"254419 (2004 VT60)",2.075383766598256,.4341169331705738,43.51303977639461,57.55811066787017,247.3683795969041,1.174424530690627,2.976343002505885,2.98989423216783,5502,0,201,,,17.6
"256607 (2007 VW52)",2.224092346698662,.2090158330060241,5.134866267420926,199.6385292444793,103.9796819760062,1.759221832171118,2.688962861226206,3.31693854959031,6296,0,127,,,17.6
"257451 (2138 T-3)",2.213359342196643,.2012884243425164,5.612467302371861,219.4612812616685,141.4646535974704,1.767835727702092,2.658882956691194,3.29295726250843,14719,0,215,,,17.5
"275974 (2001 XD)",2.044862022307945,.7959656805151043,11.31343287613484,64.02900480803366,232.6534100613359,.417222031162109,3.67250201345378,2.92418076498356,5457,0,335,,,18.5
"294265 (2007 UQ94)",2.175112923361123,.2298804151984872,3.724872068311002,238.5944830944851,84.60171252809995,1.675097061435273,2.675128785286974,3.2079745586559,5850,0,114,,,18.1
"294365 (2007 VK108)",2.151776800036915,.1967922702149454,.343580072560334,282.5049941730565,40.72215536558983,1.7283237585618,2.57522984151203,3.15648720604518,8506,0,120,,,18.5
"310616 (2002 AX)",2.226676181375275,.3877607796308007,8.392258423274145,74.89598254944481,317.8095315477337,1.363258489299864,3.090093873450686,3.32272039777397,4785,0,133,,,17.7
"343166 (2009 SO103)",2.003924006363116,.6635506930967232,29.46750464050996,194.7455099194584,304.6084708847972,.6742188430277081,3.333629169698524,2.83680885753227,6140,0,246,,,17.3
"349925 (2009 WC26)",2.172087890787488,.6971344291077627,12.00399675534927,203.0809026533042,350.9169648712,.6578506390714682,3.686325142503508,3.20128466273158,3655,0,236,,,17.3
"365439 (2010 LQ127)",2.287959763418952,.2268304372801956,8.525253424171908,155.6380314138312,173.3833208245587,1.768980849803138,2.806938677034765,3.46083405914663,5177,0,83,,,18.0
"367680 (2010 ME109)",2.199330489622784,.2173181847480769,1.588658584872366,223.0909233579038,98.89151864505236,1.721375979956862,2.677284999288707,3.26169948231257,6773,0,67,,,18.6
"373621 (2002 GQ6)",2.615984302841299,.3586255175618501,28.44542814880172,31.01714651739514,92.32379651839963,1.677825578301163,3.554143027381436,4.2311741700466,4299,1,147,,,16.6
"386720 (2009 XC2)",2.646336910738242,.5827147660787889,25.78120019018549,104.1450663545697,93.39638449308524,1.104277316831742,4.188396504644742,4.30502723951271,23312,0,286,,,17.0
"386730 (2010 AA30)",2.610650351506565,.2959206630855454,31.83117626514268,32.5302369999557,121.9841163564719,1.83810496840423,3.3831957346089,4.21823982133279,4892,0,95,,,16.8
"387680 (2002 TS129)",2.288626239540024,.2625316930973923,5.412421932553403,247.1973882344279,169.1833100867618,1.687789318006463,2.889463161073585,3.4623463658283,5229,0,245,,,17.5
"388838 (2008 EZ5)",2.087512234630496,.5081636329559485,8.02695221141205,15.23634666680277,227.9377536588519,1.026714433640673,3.148310035620319,3.0161417378494,4369,0,377,,,19.4
"390535 (1999 CW89)",2.381018979030778,.2595589125543518,8.637731029393233,92.24059974415333,37.94651651950145,1.763004282062276,2.99903367599928,3.67411282063375,6585,0,204,,,17.0
"393359 (1998 ME3)",2.177579462218364,.4829516340555487,5.997019454461832,129.5068582256265,165.3153263232361,1.125913902654202,3.229245021782525,3.21343278331489,5899,0,277,,,19.2
"393550 (2003 AF72)",2.300887642887135,.2509560806145214,26.07492055692363,85.68553642303155,32.58961649359481,1.723465898093795,2.878309387680476,3.49020808158913,5200,0,167,,,17.3
"399528 (2003 CE15)",2.270617894803264,.2228190469936311,5.599039670068785,109.560769494614,109.7214771234761,1.764680979396516,2.776554810210012,3.42156099634431,5201,0,150,,,17.4
"408751 (1987 SF3)",2.252617815716323,.533925777123039,3.345442375706366,187.0224625362072,134.5435622563473,1.049887097898782,3.455348533533863,3.38095565178047,9945,0,305,,,19.0
"411611 (2011 QF14)",2.025997470932018,.4828125091542696,3.391066209536886,138.4959161025467,296.8841886719897,1.047820548451126,3.00417439341291,2.8838093833207,10656,0,454,,,18.6
"412181 (2013 GO96)",2.433961221860319,.1853190731955766,14.18997041494412,191.7069186558232,131.3136003757381,1.982901784031191,2.885020659689447,3.79733300782821,7865,0,147,,,17.0
"414586 (2009 UV18)",3.172587612577773,.6331358338135379,8.341781898907623,86.79187026853407,62.70177200529137,1.163908709141843,5.181266516013703,5.65104334608484,3971,0,619,,,16.1
"417634 (2006 XG1)",2.457511572672758,.5955687122191572,20.49240083134816,38.4773125434023,344.1330510293549,.9938945700723679,3.921128575273149,3.85257905960545,2956,0,166,,,18.5
"419880 (2011 AH37)",2.544381837889161,.672141117805296,9.660414437792879,102.081224524124,322.3779775682198,.8341981852468471,4.254565490531475,4.05865029219529,1512,0,126,,,19.7
"429382 (2010 NW117)",2.352746166606172,.5336643755118573,3.409667551861859,252.7252579291535,148.5735504218114,1.097169352866373,3.60832298034597,3.60886647630977,4490,0,361,,,18.2
"433992 (2000 HD74)",2.917596134111299,.5981551223501016,49.28191836214541,55.2073930751794,223.5366237468242,1.172421061543771,4.662771206678825,4.98363198583973,5531,0,377,,,18.0
"435404 (2008 AT28)",2.208915482796474,.443867034391773,8.861098273963696,130.4019888069212,263.7642391365629,1.228450718225532,3.189380247367417,3.28304511812939,3708,0,190,,,18.4
"436329 (2010 GX62)",2.954534830014638,.704149843422166,21.65991199807224,207.8983832450196,316.1463317811059,.8740995920744946,5.034970067954781,5.07857503445794,1983,0,169,,,20.1
"442037 (2010 PR66)",2.928851939335278,.6868006396765891,17.57860087343299,292.7651448293632,319.4763893659219,.9173145538817906,4.940389324788766,5.01249934223517,1915,0,494,4,0,19.3
"458135 (2010 GE25)",2.066202302371921,.4689852301545936,21.64863019502791,324.5436291708573,235.2634777237785,1.097183940048075,3.035220664695768,2.97007532668301,2163,0,153,,,20.2
"465826 (2010 GA24)",2.097701594370112,.5454714555660624,7.689650382336563,30.74808373873864,237.4856792099307,.9534652523457972,3.241937936394426,3.03825180581171,2348,0,240,,,21.0
"474428 (2003 DC10)",2.33216801579261,.2482003495108051,23.2315001459491,44.02690113138969,84.34508309326624,1.753323099154964,2.911012932430257,3.56162306164079,5149,0,94,,,17.6
"475950 (2007 FE1)",2.018627166087756,.5478318651605901,9.847722873438819,44.76177086911537,193.2041231740032,.9127588806260645,3.124495451549449,2.86808734081741,3493,0,126,,,18.7
"477491 (2010 CD19)",2.258634984520903,.5777468517162879,20.71356200928351,309.5150647281141,132.5110629042834,.9537157330376844,3.563554236004121,3.39451145353447,2718,0,180,,,18.0
"477762 (2010 XZ67)",2.060300889603224,.4944664410606909,11.84906301191484,280.2356954313257,169.1356242237715,1.041551241206942,3.079050537999505,2.95735988322052,2227,0,573,3,1,19.7
"483507 (2003 AH9)",2.336080807894537,.2843335956901786,26.41445384484588,104.801603727165,7.851032782309375,1.671854551963066,3.000307063826008,3.57059008337039,5167,0,96,,,16.9
"484907 (2009 RH47)",2.206773609413961,.195790692622139,5.43554998296494,.6840379900276008,42.00408721157842,1.774707875966544,2.638839342861378,3.27827117219074,7382,0,70,,,18.5
"484913 (2009 SM19)",2.226912764068253,.2372693747965224,5.55546534990773,156.8585121689927,229.0610424949206,1.698534564811383,2.755290963325123,3.32324996670715,6351,0,90,,,18.1
"484963 (2009 TY7)",2.197417111759895,.2203168153836128,5.807474609886701,34.29239232646417,27.22055164604708,1.713289171627499,2.681545051892292,3.2574439786097,7406,0,107,,,18.2
"485066 (2010 EX21)",2.362792576588335,.2441046896498682,6.670469087118244,127.7296092914666,93.89698461195256,1.786023827973227,2.939561325203443,3.63200634751019,4062,0,82,,,17.7
"488494 (2000 JA3)",2.253143790411622,.4572895698273714,10.18958671288196,119.622039688937,151.1871976431089,1.222804635735078,3.283482945088166,3.38213987458213,6345,0,422,,,18.7
"495858 (2003 MJ4)",2.304515915936947,.5615368161217545,5.310274782493311,77.49352150007081,271.7361885481496,1.010445385799805,3.598586446074088,3.49846690654284,5296,0,393,,,18.8
"496174 (2011 CQ4)",2.002026323140155,.5827486428248514,23.74894400534766,86.0804387341358,86.43565559657807,.8353482004306025,3.168704445849708,2.83278019436852,2334,0,210,,,18.4
"498066 (2007 RM133)",2.210691535526566,.4398051433397125,10.74288520366601,106.1129432746798,180.9497319840246,1.238418027864415,3.182965043188716,3.28700545513129,3749,0,123,,,18.1
"500026 (2011 SS21)",2.123164284254949,.3160919232552007,3.251533320698992,4.757791883220853,279.5415327642117,1.452049202258051,2.794279366251848,3.09373850138447,5400,0,104,,,19.0
"504827 (2010 KZ117)",2.269802867820856,.5124197914381312,33.15494718316639,314.1972209689318,321.3003778245025,1.106710955686421,3.432894779955292,3.41971893325584,2722,0,106,,,19.1
"510073 (2010 JF88)",2.233048226079279,.6577946802502477,17.30558937641326,115.6549133441395,212.1135922547655,.7641609822220771,3.701935469936482,3.33699346303432,2802,1,150,,,18.5
"513520 (2009 UB152)",2.420080521910607,.2832087058175918,6.960503343960847,317.551197657285,140.656147556382,1.734692649325942,3.105468394495273,3.76489550333186,6980,0,86,,,17.9
"       (1999 XK136)",2.377803179798839,.702059709423358,2.685019510707181,62.90100523789459,303.3287315056909,.7084433703233293,4.047162989274349,3.66667196086341,4045,0,139,,,20.3
"       (2000 AG205)",2.29036898940265,.5218596096277202,18.41437379732076,269.8914320023086,249.0575550278458,1.095117922689547,3.485620056115753,3.46630189519858,5239,0,82,,,19.7
"       (2001 QL169)",3.146557763367255,.5002921909800057,13.20861705761802,107.8046111781251,216.7929291129437,1.572359485887105,4.720756040847404,5.58163926922501,4089,1,60,,,17.8
"       (2001 SJ262)",2.945315633847365,.5748645429774769,10.80176357195476,210.4293347745702,164.8855901038839,1.252158108071282,4.638473159623449,5.05482315516644,1865,0,118,,,19.9
"       (2002 CT46)",2.363791502625383,.5291851685617697,15.70956855570273,157.407636387685,356.2451224131773,1.112908097863691,3.614674907387075,3.63430986487111,83,5,117,,,20.8
"       (2002 CX58)",2.798942711460377,.6611669306123275,2.539117391664512,109.8914459132959,76.07364270786844,.9483743499643743,4.64951107295638,4.68273106509477,5258,0,195,2,1,22.3
