full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H
"   422 Berolina (1896 DA)",2.228197888673732,.2147266051950929,4.998442310848762,9.086752082121265,335.2878150024493,1.749744520335948,2.706651257011516,3.32612709314929,40710,0,1968,,,10.83
"   851 Zeissia (1916 S26)",2.228567394487253,.08966109928638924,2.391879793181433,141.2003654016397,7.268947824760395,2.028751592063722,2.428383196910785,3.32695449334679,36177,0,2630,,,11.62
"  1130 Skuld (1929 RC)",2.228742041460703,.1980636525864585,2.167853834282039,216.1309837254433,113.7701868516031,1.787309252055996,2.670174830865411,3.32734558803708,40680,0,2301,,,12.0
"   700 Auravictrix (1910 KE)",2.229731154537052,.1036478898386707,6.789361539709898,96.8187110423677,101.7876032137505,1.998624225461743,2.46083808361236,3.32956084181566,39232,0,2145,,,11.1
"  1590 Tsiolkovskaja (1933 NA)",2.230291383062101,.1569146107193137,4.351891461011264,226.539135930963,52.66108740521605,1.880326078898272,2.580256687225931,3.33081576807728,40353,0,2611,,,11.7
"  1549 Mikko (1937 GA)",2.230471505138942,.08429671238119327,5.548414317230345,85.28712464068866,6.64889935087087,2.042450090195797,2.418492920082087,3.33121927963507,25677,0,1923,,,12.3
"  1056 Azalea (1924 QD)",2.23049713391726,.1780618329278285,5.426798859658937,104.1474070116892,212.3329318763897,1.833330725911684,2.627663541922836,3.33127669484448,34389,0,2492,,,11.6
"  1621 Druzhba (1926 TM)",2.230557450585492,.1186701221931079,3.172746138581449,181.8839146307869,238.2843361033864,1.965856925365764,2.495257975805219,3.33141182135945,33415,0,2081,,,11.63
"   937 Bethgea (1920 HO)",2.231714872094118,.2172389859525604,3.6968439237788,243.5694656401751,72.52098938534695,1.746899396345144,2.716530347843093,3.33400512904045,37224,0,2520,,,11.83
"  1216 Askania (1932 BL)",2.232420135753995,.1792226253727977,7.600272726028325,121.5951256479873,144.64638383069,1.832319938089067,2.632520333418924,3.33558566590484,40785,0,1840,,,13.49
"  2094 Magnitka (1971 TC2)",2.232487169572018,.09628771567050635,5.028693986043178,281.9262422143192,251.6040290023284,2.017526079750214,2.447448259393822,3.33573590558248,27742,0,1942,,,12.0
"  1675 Simonida (1938 FB)",2.233203125975764,.1245065870086359,6.796387026488754,30.14536310638504,50.1465104009318,1.955154626663504,2.511251625288023,3.33734068498398,31821,0,1793,,,11.8
"   685 Hermia (1909 HE)",2.235590232881447,.1966307611490141,3.647175716208442,235.2087373545151,80.81128040138427,1.796004423772667,2.675176041990228,3.34269312074847,34434,0,2586,,,12.0
"   929 Algunde (1920 GR)",2.238693615060025,.1133021105307907,3.913299835273331,231.387292536295,22.80140082453943,1.985044903641918,2.492342326478131,3.34965588166269,35486,0,2214,,,11.6
"  1663 van den Bos (1926 PE)",2.239416645732355,.1803663910867684,5.361931851212176,83.19622228787503,275.2041174506679,1.835501147201974,2.643332144262736,3.35127876976218,32876,0,2081,,,11.9
"  5237 Yoshikawa (1990 UF3)",2.240299109325115,.09500956869118997,5.139860418971711,38.1633064292893,145.5175772509036,2.027449257208879,2.453148961441352,3.35325987017697,31784,0,1820,,,13.3
"  1047 Geisha (1924 TE)",2.240676446400018,.1926110500296035,5.66687446794624,78.22319929293404,300.4160185089189,1.80909740328231,2.672255489517726,3.35410709803834,33833,0,1918,,,11.86
"  1418 Fayeta (1903 RG)",2.241899491927501,.2030611330343337,7.193343852124467,355.1146738361921,324.3615284603695,1.786656840947606,2.697142142907397,3.35685366956672,41763,0,2231,,,12.09
"   749 Malzovia (1913 RF)",2.243323880169772,.1731249480815178,5.394298590614952,109.7652066510935,128.8239170881165,1.854948549885351,2.631699210454193,3.36005333728755,38052,0,2304,,,11.82
"   939 Isberga (1920 HR)",2.246854662807745,.1764590289116229,2.583657098205701,327.0672742492799,6.259499527029433,1.850376870903139,2.643332454712352,3.36798907380173,35337,0,2812,,,12.14
"  1396 Outeniqua (1936 PF)",2.248037202312061,.1649229655968393,4.492986438503512,359.5306346306306,266.5308991300874,1.877284240134734,2.618790164489388,3.37064832733043,31822,0,2588,,,11.9
"  1117 Reginita (1927 KA)",2.248136531619873,.198166430320489,4.343754591897996,147.1227469680881,150.9787506937207,1.802631340275678,2.693641722964069,3.37087172745689,41443,0,2373,,,11.7
"  1365 Henyey (1928 RK)",2.248492816080915,.1229413912501317,5.07595950350196,258.5518623887824,337.333590110619,1.972059981056001,2.52492565110583,3.3716730823446,40535,0,2170,,,11.8
"  4231 Fireman (1976 WD)",2.259505419013718,.06637058927530504,8.590601657923267,261.0531569453868,76.94857418904971,2.109540712883033,2.409470125144404,3.39647391174165,15072,0,1639,,,13.3
"  1182 Ilona (1927 EA)",2.259583563442988,.1179669824675598,9.387653730415003,336.3711997739351,63.00640234276662,1.993027308830323,2.526139818055653,3.39665011256503,33232,0,1950,,,11.6
"   298 Baptistina",2.263675656389051,.09552700079058252,6.287996854940475,8.21330867661783,135.16197405,2.047433510171552,2.47991780260655,3.40588125977498,46024,0,2073,,,11.2
"  1594 Danjon (1949 WA)",2.269309813941469,.1949669419643607,8.945728080263446,69.41489289673791,222.2336464707541,1.826869419147588,2.71175020873535,3.41860473025056,31679,0,2361,,,11.9
"  1078 Mentha (1926 XB)",2.269496816453057,.1382159483905048,7.371431828452027,93.84910577201202,43.55117329039171,1.955816161597767,2.583177471308348,3.4190273042222,34208,0,1603,,,11.80
"  1147 Stavropolis (1929 LF)",2.271218900207895,.2319182799050701,3.881174404277856,265.1987701839909,15.69518905879661,1.744481719583795,2.797956080831995,3.42291955565389,32368,0,2258,,,11.4
"  1126 Otero (1929 AC)",2.27199536729531,.1464056803153892,6.504391787684305,1.085777472391685,136.1160460552877,1.939362339873027,2.604628394717592,3.42467500832323,33534,0,2042,,,11.9
"  2792 Ponomarev (1977 EY1)",2.27670292364486,.1279655107202987,9.371878784605141,16.71057999904007,71.41084732695305,1.985363471262248,2.568042376027472,3.43532436902463,17526,0,1504,,,13.1
"  2778 Tangshan (1979 XP)",2.280969665806503,.1220316343244021,4.614479009096106,91.93181872236079,286.3307775928686,2.00261920964375,2.559320121969256,3.4449860436711,25206,0,1525,,,13.1
"  4024 Ronan (1981 WQ)",2.281397444351229,.1554823651609908,7.765040783703464,54.44320371977241,75.5091719135466,1.92668037383126,2.636114514871198,3.44595521057708,31469,0,1674,,,13.1
"   548 Kressida (1904 PC)",2.281713490368515,.1857252937212807,3.872506916779397,108.4246912037322,320.2694437341976,1.857941582182014,2.705485398555017,3.44667129676798,41285,0,1994,,,11.26
"   896 Sphinx (1918 DV)",2.285732951974355,.1636409252403651,8.190182197526505,254.1810056667377,1.881411965012077,1.911693496860881,2.659772407087829,3.45578277969746,36335,0,2057,,,11.6
"   317 Roxane",2.286559556256729,.08577064151970308,1.765699342655907,151.3813129179887,186.7106655207397,2.090439876243582,2.482679236269876,3.457657554539,46218,0,2352,,,10.03
"  3684 Berry (1983 AK)",2.287967022007095,.153550846996332,6.811191032257759,94.96902263026516,67.96021947018421,1.93664774787823,2.63928629613596,3.46085052848499,16958,0,1394,,,13.8
"  1342 Brabantia (1935 CV)",2.288606172047372,.2032732396189664,20.92437486507911,312.9774030483196,229.5841231417848,1.823393781243341,2.753818562851403,3.46230082729295,30328,0,1618,,,11.35
"  2013 Tucapel (1971 UH4)",2.289379203637498,.2262477304181561,7.503606546216555,96.54444977983722,238.0953214841962,1.771412354747989,2.807346052527007,3.46405518805472,28236,0,2057,,,11.8
"  2322 Kitt Peak (1954 UQ2)",2.292062957153114,.04198813354083777,2.405332531261883,194.7963275175621,190.9291912255817,2.195823511624161,2.388302402682066,3.47014814610007,23157,0,2202,,,13.1
" 22770 (1999 BR14)",2.293208311754644,.06317664522516489,6.805928626268282,58.9229632861899,152.3916231712816,2.148331103815521,2.438085519693766,3.4727495449526,9360,0,940,,,14.7
"  1419 Danzig (1929 RF)",2.293505686646624,.1464346037880725,5.725712756667442,213.5270459659577,232.8176598620973,1.957657090136834,2.629354283156414,3.47342506709832,36873,0,1993,,,11.3
"  2259 Sofievka (1971 OG)",2.293940801858791,.1855328086069176,4.680495852166069,280.2720959273175,12.10016771410424,1.868339522111925,2.719542081605658,3.47441356155005,32462,0,2048,,,12.6
"   956 Elisa (1921 JW)",2.298488703931293,.2048988579975499,5.964318644079379,192.660060476895,125.2647519166604,1.827530993375503,2.769446414487084,3.48475109195018,35233,0,2111,,,12.1
"  1705 Tapio (1941 SL1)",2.29923607248244,.2448905396235987,7.708957195083326,188.612220031967,156.4709431101613,1.736174909970172,2.862297234994708,3.48645086432732,27761,0,1857,,,13.2
"  1224 Fantasia (1927 SD)",2.303703938948076,.198908162125951,7.889154925753177,258.0818026028424,129.54845542438,1.8454784223696,2.761929455526551,3.49661808590674,30223,0,1641,,,11.36
"  1318 Nerina (1934 FG)",2.307292281100199,.2039284118061748,24.66334717292661,358.3269385405054,196.2386614380026,1.836769830642789,2.777814731557609,3.50479097644625,30681,0,1556,,,12.2
"   428 Monachia (1897 DK)",2.307843414608398,.1786127179413288,6.198577970187356,17.62715200008862,15.44119369246998,1.895633229742195,2.720053599474602,3.50604681414813,43873,0,2219,,,11.9
"   853 Nansenia (1916 S28)",2.31270611518688,.1058556675157072,9.216556514662976,182.8635208352221,59.84282205276342,2.067893065596115,2.557519164777645,3.51713367985653,35688,0,2006,,,11.67
"  1063 Aquilegia (1925 XA)",2.313784848419921,.03968170433003122,5.973182229054542,95.32767643136879,107.7259813279357,2.221969922181615,2.405599774658226,3.51959475220034,40840,0,2334,,,11.38
"   689 Zita (1909 HJ)",2.316264648742393,.2289361536294552,5.740348789213893,168.140034736911,188.4532456327577,1.785987929271429,2.846541368213358,3.52525445970566,27616,0,2139,,,12.15
"  1942 Jablunka (1972 SA)",2.318372480088835,.1841114106295703,24.34209242880108,346.3538534190621,12.02557014931576,1.891533652414904,2.745211307762765,3.53006759629882,16340,0,1177,,,13.0
"  5081 Sanguin (1976 WC1)",2.318512333391189,.1137885612877607,13.19830981638582,83.26706169489887,163.2937557312956,2.054692150646677,2.582332516135702,3.53038702235766,17964,0,1672,,,12.6
"   391 Ingeborg (1894 BE)",2.320175177995247,.3052684266773595,23.2016525445393,212.8764500493923,147.0711955616338,1.611898951792775,3.028451404197718,3.53418571088484,44875,0,1845,,,10.8
"  4524 Barklajdetolli (1981 RV4)",2.320421367394835,.1329954838061647,7.286239989636241,177.2000945816316,149.3944929869535,2.011815805003996,2.629026929785673,3.53474823444771,23482,0,1735,,,12.9
"   870 Manto (1917 BX)",2.321947289805113,.2646921356582329,6.191472631140887,120.8011476631458,196.991490695336,1.707346102780751,2.936548476829473,3.53823551369671,36845,0,2340,,,11.7
" 14426 Katotsuyoshi (1991 UO2)",2.325479570537504,.1962221959737985,4.74219749756942,113.0152476982273,290.2973621094884,1.86916886251443,2.781790278560579,3.5463124367829,12118,0,1385,,,13.7
"  1170 Siva (1930 SQ)",2.325766527722252,.3007990003614013,22.1655189456417,.8760041368272051,59.49621896726648,1.626178281109392,3.025354774335113,3.54696886346501,31617,0,1205,,,12.43
"  2773 Brooks (1981 JZ2)",2.327679754645325,.1430682860668035,3.670105007626522,101.1853456343062,296.9018624120184,1.994662601635821,2.66069690765483,3.55134648585093,31994,0,1806,,,13.1
" 35369 (1997 UJ11)",2.328000364742197,.1964847797912885,23.00372621275522,49.27890384574359,75.94539011425724,1.870583725721787,2.785417003762606,3.55208024448637,9333,0,863,,,13.8
"  2012 Guo Shou-Jing (1964 TE2)",2.328925015216255,.1782810352363252,2.906596661643931,277.1014562574686,36.71395799216167,1.913721852515727,2.744128177916783,3.55419671244956,23541,0,2172,,,13.4
"   753 Tiflis (1913 RM)",2.329303692862538,.2211398018460764,10.08987487431992,61.35085195129922,203.0111415616135,1.814201935783582,2.844405449941493,3.55506360353346,40289,0,2154,,,10.21
"  3267 Glo (1981 AA)",2.330095291551516,.2951429476722067,24.02107900119706,110.4681396424804,307.7343894443043,1.642384098845872,3.017806484257161,3.55687600531153,13329,0,1162,,,12.8
"  3275 Oberndorfer (1982 HE1)",2.333082043921582,.1804551667869919,8.574266421631588,45.33731950157996,192.819056575086,1.912065334557977,2.754098753285188,3.56371708483403,19403,0,1690,,,13.4
"   587 Hypsipyle (1906 TF)",2.334637683859191,.1672723799920928,24.99377510129344,324.5725373869723,188.503111757448,1.944117282060837,2.725158085657545,3.56728197317242,40578,0,1263,,,11.9
"  2015 Kachuevskaya (1972 RA3)",2.335832162034708,.104124245979635,11.90816245709024,344.4795378301235,274.3621727607664,2.092615399427863,2.579048924641552,3.57002003321594,22921,0,1518,,,12.2
"  1846 Bengt (6553 P-L)",2.338795015266084,.1420307127921298,3.184133147041464,19.09295218027511,75.04469244925879,2.006614292173162,2.670975738359006,3.5768146987686,21946,0,1987,,,13.8
" 10046 Creighton (1986 JC)",2.339503580856847,.2395548987266713,8.323444579732628,101.6778123972888,176.9782251275045,1.779064037474,2.899943124239694,3.57844027930326,23280,0,1409,,,13.6
